tenure1/tenure2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
26,3.09529142,2.77802695,2.74215242,2.66479822,2.47309417,2.47757846,2.61547084,2.74775784,2.81726453,2.74215242,2.95515692,2.91704034,3.08520177,3.29708516,3.3329596
27,3.17040358,2.88340807,2.79596409,2.68609867,2.54372196,2.58295966,2.45964128,2.63228696,2.74663677,2.72085199,2.84080716,3.09417038,3.16255602,3.34529147,3.44843046
28,3.17040355,2.96973092,2.74327354,2.76681611,2.70739909,2.62331834,2.58183854,2.68497758,2.8015695,2.84865471,3.00448428,3.19843048,3.35538114,3.42825108,3.55044844
29,3.23430492,2.85426007,2.87219733,2.7298206,2.75224214,2.74775783,2.69506727,2.76681612,2.88228694,2.90246632,3.01905822,2.99887893,3.3105381,3.3946188,3.58408071
30,3.19730942,3.0650224,2.97309413,2.66816145,2.88565021,2.72309411,2.78811658,2.76121071,2.89349773,2.91479816,3.07623316,3.25672643,3.22085196,3.54147981,3.76121076
31,3.17825109,2.86322868,2.95964122,2.71076228,2.80941702,2.77690585,2.92600896,2.67152462,2.70291476,2.81614344,3.06838562,3.37668161,3.45852018,3.59529145,3.69394617
32,3.32174889,2.99775786,2.838565,2.69843048,2.79260088,2.81053809,2.88452914,2.94058298,3.01233186,2.94170398,3.16479821,3.24663676,3.4047085,3.74887892,3.83295961
33,3.23542601,2.93049322,2.91143493,3.0269058,2.8295964,2.72982065,2.86434972,2.85874437,2.96748879,3.21188336,3.14125559,3.38228695,3.51793722,3.56614349,3.87443945
34,3.23542604,3.22197312,2.95403586,3.04147979,3.01345292,3.00112105,2.95291477,2.92488787,3.10201792,3.06614347,3.40470847,3.54596411,3.5840807,3.56165919,3.9809417
35,3.18946187,3.10538113,3.0560538,3.17937224,2.92937216,3.04484305,3.03587445,3.11098653,3.14798202,3.21748874,3.07286996,3.49103139,3.67600894,3.90022421,3.80044844
36,3.53811661,3.11883404,3.09641257,2.90134526,3.05941706,2.99327355,3.10089682,3.24215243,3.18385646,3.50336323,3.37331835,3.44506725,3.77914799,3.86547086,3.88677132
37,3.2769058,3.21076236,3.02578475,3.1121076,3.03363227,3.25112109,3.23654703,3.26457401,3.50448429,3.39461881,3.4843049,3.57062781,3.74327354,3.90134531,4.09529148
38,3.37443951,3.18946187,3.26233181,3.24663674,3.22421527,3.31053811,3.13789235,3.44058299,3.38116586,3.53139013,3.81838563,3.70852019,3.79372197,3.91143497,4.08856502
39,3.36995513,3.41143492,3.29820628,3.14349769,3.18497754,3.44618835,3.21188339,3.59641254,3.26793718,3.70739906,3.84192822,3.81053813,3.90582961,4.09641256,4.07062783
40,3.45515695,3.38340805,3.26233181,3.31950672,3.40919283,3.36322866,3.64910315,3.70403592,3.52466365,3.77017936,3.55044842,3.77242152,4.18049328,4.14798206,4.30381166
